# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 344         4.447       51.962      -4.30       Rotterdam   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,HH,    T
  344,20190519,    1,  123
  344,20190519,    2,  123
  344,20190519,    3,  122
  344,20190519,    4,  121
  344,20190519,    5,  125
  344,20190519,    6,  133
  344,20190519,    7,  138
  344,20190519,    8,  143
  344,20190519,    9,  146
  344,20190519,   10,  144
  344,20190519,   11,  153
  344,20190519,   12,  155
  344,20190519,   13,  158
  344,20190519,   14,  143
  344,20190519,   15,  127
  344,20190519,   16,  126
  344,20190519,   17,  120
  344,20190519,   18,  116
  344,20190519,   19,  114
  344,20190519,   20,  113
  344,20190519,   21,  115
  344,20190519,   22,  116
  344,20190519,   23,  116
  344,20190519,   24,  115
  344,20190520,    1,  116
  344,20190520,    2,  117
  344,20190520,    3,  118
  344,20190520,    4,  119
  344,20190520,    5,  119
  344,20190520,    6,  117
  344,20190520,    7,  118
  344,20190520,    8,  127
  344,20190520,    9,  128
  344,20190520,   10,  134
  344,20190520,   11,  130
  344,20190520,   12,  130
  344,20190520,   13,  131
  344,20190520,   14,  132
  344,20190520,   15,  126
  344,20190520,   16,  132
  344,20190520,   17,  129
  344,20190520,   18,  120
  344,20190520,   19,  111
  344,20190520,   20,  111
  344,20190520,   21,  109
  344,20190520,   22,  107
  344,20190520,   23,  107
  344,20190520,   24,  111
  344,20190521,    1,  109
  344,20190521,    2,  105
  344,20190521,    3,  100
  344,20190521,    4,  101
  344,20190521,    5,  101
  344,20190521,    6,  102
  344,20190521,    7,  105
  344,20190521,    8,  108
  344,20190521,    9,  119
  344,20190521,   10,  130
  344,20190521,   11,  132
  344,20190521,   12,  133
  344,20190521,   13,  127
  344,20190521,   14,  127
  344,20190521,   15,  120
  344,20190521,   16,  120
  344,20190521,   17,  114
  344,20190521,   18,  114
  344,20190521,   19,  111
  344,20190521,   20,  109
  344,20190521,   21,  106
  344,20190521,   22,  108
  344,20190521,   23,  108
  344,20190521,   24,  107
  344,20190522,    1,  107
  344,20190522,    2,  106
  344,20190522,    3,  104
  344,20190522,    4,  102
  344,20190522,    5,  104
  344,20190522,    6,  116
  344,20190522,    7,  128
  344,20190522,    8,  133
  344,20190522,    9,  147
  344,20190522,   10,  163
  344,20190522,   11,  165
  344,20190522,   12,  171
  344,20190522,   13,  172
  344,20190522,   14,  180
  344,20190522,   15,  175
  344,20190522,   16,  167
  344,20190522,   17,  161
  344,20190522,   18,  154
  344,20190522,   19,  150
  344,20190522,   20,  128
  344,20190522,   21,  110
  344,20190522,   22,   95
  344,20190522,   23,  101
  344,20190522,   24,  111
  344,20190523,    1,  111
  344,20190523,    2,  110
  344,20190523,    3,  103
  344,20190523,    4,  104
  344,20190523,    5,  122
  344,20190523,    6,  142
  344,20190523,    7,  161
  344,20190523,    8,  179
  344,20190523,    9,  188
  344,20190523,   10,  194
  344,20190523,   11,  192
  344,20190523,   12,  194
  344,20190523,   13,  191
  344,20190523,   14,  199
  344,20190523,   15,  198
  344,20190523,   16,  206
  344,20190523,   17,  203
  344,20190523,   18,  196
  344,20190523,   19,  180
  344,20190523,   20,  157
  344,20190523,   21,  157
  344,20190523,   22,  138
  344,20190523,   23,  137
  344,20190523,   24,  117
  344,20190524,    1,  114
  344,20190524,    2,  106
  344,20190524,    3,  114
  344,20190524,    4,  132
  344,20190524,    5,  144
  344,20190524,    6,  155
  344,20190524,    7,  153
  344,20190524,    8,  163
  344,20190524,    9,  171
  344,20190524,   10,  189
  344,20190524,   11,  197
  344,20190524,   12,  196
  344,20190524,   13,  187
  344,20190524,   14,  179
  344,20190524,   15,  172
  344,20190524,   16,  174
  344,20190524,   17,  166
  344,20190524,   18,  145
  344,20190524,   19,  124
  344,20190524,   20,  106
  344,20190524,   21,   94
  344,20190524,   22,   90
  344,20190524,   23,   85
  344,20190524,   24,   84
  344,20190525,    1,   88
  344,20190525,    2,   98
  344,20190525,    3,   97
  344,20190525,    4,   88
  344,20190525,    5,  102
  344,20190525,    6,  115
  344,20190525,    7,  122
  344,20190525,    8,  130
  344,20190525,    9,  135
  344,20190525,   10,  146
  344,20190525,   11,  157
  344,20190525,   12,  169
  344,20190525,   13,  162
  344,20190525,   14,  171
  344,20190525,   15,  172
  344,20190525,   16,  176
  344,20190525,   17,  164
  344,20190525,   18,  161
  344,20190525,   19,  145
  344,20190525,   20,  120
  344,20190525,   21,  110
  344,20190525,   22,  107
  344,20190525,   23,   93
  344,20190525,   24,   97
  344,20190526,    1,  112
  344,20190526,    2,  113
  344,20190526,    3,  131
  344,20190526,    4,  131
  344,20190526,    5,  137
  344,20190526,    6,  143
  344,20190526,    7,  155
  344,20190526,    8,  165
  344,20190526,    9,  185
  344,20190526,   10,  194
  344,20190526,   11,  197
  344,20190526,   12,  192
  344,20190526,   13,  191
  344,20190526,   14,  196
  344,20190526,   15,  199
  344,20190526,   16,  190
  344,20190526,   17,  185
  344,20190526,   18,  166
  344,20190526,   19,  152
  344,20190526,   20,  142
  344,20190526,   21,  142
  344,20190526,   22,  144
  344,20190526,   23,  136
  344,20190526,   24,  133
  344,20190527,    1,  123
  344,20190527,    2,  114
  344,20190527,    3,   97
  344,20190527,    4,   94
  344,20190527,    5,  122
  344,20190527,    6,  135
  344,20190527,    7,  148
  344,20190527,    8,  161
  344,20190527,    9,  156
  344,20190527,   10,  170
  344,20190527,   11,  163
  344,20190527,   12,  170
  344,20190527,   13,  168
  344,20190527,   14,  159
  344,20190527,   15,  178
  344,20190527,   16,  167
  344,20190527,   17,  163
  344,20190527,   18,  157
  344,20190527,   19,  141
  344,20190527,   20,  137
  344,20190527,   21,  136
  344,20190527,   22,  125
  344,20190527,   23,  121
  344,20190527,   24,  129
  344,20190528,    1,  122
  344,20190528,    2,  115
  344,20190528,    3,  106
  344,20190528,    4,  110
  344,20190528,    5,  103
  344,20190528,    6,  107
  344,20190528,    7,  108
  344,20190528,    8,  104
  344,20190528,    9,  109
  344,20190528,   10,  114
  344,20190528,   11,  121
  344,20190528,   12,  142
  344,20190528,   13,  147
  344,20190528,   14,  156
  344,20190528,   15,  157
  344,20190528,   16,  148
  344,20190528,   17,  140
  344,20190528,   18,  138
  344,20190528,   19,  123
  344,20190528,   20,  106
  344,20190528,   21,   99
  344,20190528,   22,   86
  344,20190528,   23,   72
  344,20190528,   24,   58
  344,20190529,    1,   59
  344,20190529,    2,   51
  344,20190529,    3,   55
  344,20190529,    4,   52
  344,20190529,    5,   75
  344,20190529,    6,  111
  344,20190529,    7,  124
  344,20190529,    8,  133
  344,20190529,    9,  146
  344,20190529,   10,  159
  344,20190529,   11,  162
  344,20190529,   12,  177
  344,20190529,   13,  185
  344,20190529,   14,  179
  344,20190529,   15,  181
  344,20190529,   16,  188
  344,20190529,   17,  184
  344,20190529,   18,  158
  344,20190529,   19,  144
  344,20190529,   20,  142
  344,20190529,   21,  141
  344,20190529,   22,  147
  344,20190529,   23,  148
  344,20190529,   24,  132
  344,20190530,    1,  127
  344,20190530,    2,  132
  344,20190530,    3,  137
  344,20190530,    4,  137
  344,20190530,    5,  139
  344,20190530,    6,  143
  344,20190530,    7,  147
  344,20190530,    8,  148
  344,20190530,    9,  156
  344,20190530,   10,  161
  344,20190530,   11,  159
  344,20190530,   12,  187
  344,20190530,   13,  199
  344,20190530,   14,  198
  344,20190530,   15,  208
  344,20190530,   16,  201
  344,20190530,   17,  192
  344,20190530,   18,  186
  344,20190530,   19,  183
  344,20190530,   20,  183
  344,20190530,   21,  181
  344,20190530,   22,  178
  344,20190530,   23,  173
  344,20190530,   24,  166
  344,20190531,    1,  163
  344,20190531,    2,  156
  344,20190531,    3,  153
  344,20190531,    4,  148
  344,20190531,    5,  150
  344,20190531,    6,  161
  344,20190531,    7,  173
  344,20190531,    8,  178
  344,20190531,    9,  187
  344,20190531,   10,  182
  344,20190531,   11,  183
  344,20190531,   12,  186
  344,20190531,   13,  185
  344,20190531,   14,  186
  344,20190531,   15,  198
  344,20190531,   16,  192
  344,20190531,   17,  188
  344,20190531,   18,  176
  344,20190531,   19,  169
  344,20190531,   20,  143
  344,20190531,   21,  157
  344,20190531,   22,  139
  344,20190531,   23,  144
  344,20190531,   24,  139
  344,20190601,    1,  130
  344,20190601,    2,  137
  344,20190601,    3,  131
  344,20190601,    4,  118
  344,20190601,    5,  149
  344,20190601,    6,  160
  344,20190601,    7,  173
  344,20190601,    8,  186
  344,20190601,    9,  200
  344,20190601,   10,  212
  344,20190601,   11,  226
  344,20190601,   12,  231
  344,20190601,   13,  233
  344,20190601,   14,  236
  344,20190601,   15,  241
  344,20190601,   16,  240
  344,20190601,   17,  234
  344,20190601,   18,  228
  344,20190601,   19,  205
  344,20190601,   20,  191
  344,20190601,   21,  177
  344,20190601,   22,  193
  344,20190601,   23,  190
  344,20190601,   24,  188
  344,20190602,    1,  181
  344,20190602,    2,  175
  344,20190602,    3,  175
  344,20190602,    4,  162
  344,20190602,    5,  191
  344,20190602,    6,  210
  344,20190602,    7,  226
  344,20190602,    8,  248
  344,20190602,    9,  260
  344,20190602,   10,  266
  344,20190602,   11,  286
  344,20190602,   12,  289
  344,20190602,   13,  296
  344,20190602,   14,  303
  344,20190602,   15,  305
  344,20190602,   16,  269
  344,20190602,   17,  237
  344,20190602,   18,  232
  344,20190602,   19,  209
  344,20190602,   20,  183
  344,20190602,   21,  190
  344,20190602,   22,  184
  344,20190602,   23,  181
  344,20190602,   24,  180
  344,20190603,    1,  178
  344,20190603,    2,  172
  344,20190603,    3,  167
  344,20190603,    4,  169
  344,20190603,    5,  167
  344,20190603,    6,  164
  344,20190603,    7,  157
  344,20190603,    8,  163
  344,20190603,    9,  166
  344,20190603,   10,  171
  344,20190603,   11,  171
  344,20190603,   12,  177
  344,20190603,   13,  184
  344,20190603,   14,  186
  344,20190603,   15,  178
  344,20190603,   16,  180
  344,20190603,   17,  177
  344,20190603,   18,  168
  344,20190603,   19,  161
  344,20190603,   20,  148
  344,20190603,   21,  128
  344,20190603,   22,  125
  344,20190603,   23,  116
  344,20190603,   24,  113
  344,20190604,    1,  103
  344,20190604,    2,  109
  344,20190604,    3,  120
  344,20190604,    4,  102
  344,20190604,    5,  132
  344,20190604,    6,  156
  344,20190604,    7,  173
  344,20190604,    8,  187
  344,20190604,    9,  199
  344,20190604,   10,  207
  344,20190604,   11,  211
  344,20190604,   12,  210
  344,20190604,   13,  221
  344,20190604,   14,  216
  344,20190604,   15,  217
  344,20190604,   16,  226
  344,20190604,   17,  244
  344,20190604,   18,  235
  344,20190604,   19,  230
  344,20190604,   20,  193
  344,20190604,   21,  188
  344,20190604,   22,  191
  344,20190604,   23,  167
  344,20190604,   24,  159
  344,20190605,    1,  160
  344,20190605,    2,  157
  344,20190605,    3,  150
  344,20190605,    4,  158
  344,20190605,    5,  164
  344,20190605,    6,  164
  344,20190605,    7,  161
  344,20190605,    8,  156
  344,20190605,    9,  167
  344,20190605,   10,  166
  344,20190605,   11,  179
  344,20190605,   12,  180
  344,20190605,   13,  174
  344,20190605,   14,  171
  344,20190605,   15,  178
  344,20190605,   16,  163
  344,20190605,   17,  159
  344,20190605,   18,  151
  344,20190605,   19,  145
  344,20190605,   20,  144
  344,20190605,   21,  143
  344,20190605,   22,  117
  344,20190605,   23,  115
  344,20190605,   24,  116
  344,20190606,    1,  116
  344,20190606,    2,  117
  344,20190606,    3,  117
  344,20190606,    4,  119
  344,20190606,    5,  124
  344,20190606,    6,  128
  344,20190606,    7,  144
  344,20190606,    8,  143
  344,20190606,    9,  155
  344,20190606,   10,  157
  344,20190606,   11,  167
  344,20190606,   12,  174
  344,20190606,   13,  164
  344,20190606,   14,  172
  344,20190606,   15,  178
  344,20190606,   16,  177
  344,20190606,   17,  176
  344,20190606,   18,  173
  344,20190606,   19,  165
  344,20190606,   20,  151
  344,20190606,   21,  138
  344,20190606,   22,  112
  344,20190606,   23,  108
  344,20190606,   24,  100
  344,20190607,    1,   89
  344,20190607,    2,   97
  344,20190607,    3,  116
  344,20190607,    4,  123
  344,20190607,    5,  135
  344,20190607,    6,  139
  344,20190607,    7,  153
  344,20190607,    8,  161
  344,20190607,    9,  164
  344,20190607,   10,  170
  344,20190607,   11,  192
  344,20190607,   12,  208
  344,20190607,   13,  211
  344,20190607,   14,  207
  344,20190607,   15,  169
  344,20190607,   16,  160
  344,20190607,   17,  156
  344,20190607,   18,  151
  344,20190607,   19,  150
  344,20190607,   20,  151
  344,20190607,   21,  151
  344,20190607,   22,  147
  344,20190607,   23,  144
  344,20190607,   24,  136
  344,20190608,    1,  134
  344,20190608,    2,  136
  344,20190608,    3,  126
  344,20190608,    4,  128
  344,20190608,    5,  127
  344,20190608,    6,  126
  344,20190608,    7,  131
  344,20190608,    8,  130
  344,20190608,    9,  134
  344,20190608,   10,  138
  344,20190608,   11,  163
  344,20190608,   12,  153
  344,20190608,   13,  171
  344,20190608,   14,  168
  344,20190608,   15,  173
  344,20190608,   16,  174
  344,20190608,   17,  164
  344,20190608,   18,  159
  344,20190608,   19,  150
  344,20190608,   20,  144
  344,20190608,   21,  140
  344,20190608,   22,  133
  344,20190608,   23,  127
  344,20190608,   24,  123
  344,20190609,    1,  117
  344,20190609,    2,  112
  344,20190609,    3,  110
  344,20190609,    4,  109
  344,20190609,    5,  114
  344,20190609,    6,  127
  344,20190609,    7,  139
  344,20190609,    8,  156
  344,20190609,    9,  168
  344,20190609,   10,  178
  344,20190609,   11,  174
  344,20190609,   12,  190
  344,20190609,   13,  199
  344,20190609,   14,  183
  344,20190609,   15,  184
  344,20190609,   16,  181
  344,20190609,   17,  171
  344,20190609,   18,  162
  344,20190609,   19,  160
  344,20190609,   20,  157
  344,20190609,   21,  150
  344,20190609,   22,  150
  344,20190609,   23,  147
  344,20190609,   24,  147
  344,20190610,    1,  143
  344,20190610,    2,  140
  344,20190610,    3,  136
  344,20190610,    4,  133
  344,20190610,    5,  144
  344,20190610,    6,  156
  344,20190610,    7,  168
  344,20190610,    8,  177
  344,20190610,    9,  192
  344,20190610,   10,  190
  344,20190610,   11,  211
  344,20190610,   12,  213
  344,20190610,   13,  181
  344,20190610,   14,  204
  344,20190610,   15,  193
  344,20190610,   16,  174
  344,20190610,   17,  183
  344,20190610,   18,  177
  344,20190610,   19,  168
  344,20190610,   20,  161
  344,20190610,   21,  154
  344,20190610,   22,  149
  344,20190610,   23,  154
  344,20190610,   24,  155
  344,20190611,    1,  145
  344,20190611,    2,  135
  344,20190611,    3,  128
  344,20190611,    4,  121
  344,20190611,    5,  119
  344,20190611,    6,  124
  344,20190611,    7,  137
  344,20190611,    8,  143
  344,20190611,    9,  156
  344,20190611,   10,  167
  344,20190611,   11,  164
  344,20190611,   12,  171
  344,20190611,   13,  186
  344,20190611,   14,  175
  344,20190611,   15,  179
  344,20190611,   16,  177
  344,20190611,   17,  175
  344,20190611,   18,  161
  344,20190611,   19,  153
  344,20190611,   20,  146
  344,20190611,   21,  139
  344,20190611,   22,  137
  344,20190611,   23,  134
  344,20190611,   24,  136
  344,20190612,    1,  133
  344,20190612,    2,  137
  344,20190612,    3,  133
  344,20190612,    4,  131
  344,20190612,    5,  132
  344,20190612,    6,  138
  344,20190612,    7,  136
  344,20190612,    8,  125
  344,20190612,    9,  116
  344,20190612,   10,  128
  344,20190612,   11,  126
  344,20190612,   12,  127
  344,20190612,   13,  128
  344,20190612,   14,  133
  344,20190612,   15,  139
  344,20190612,   16,  140
  344,20190612,   17,  139
  344,20190612,   18,  141
  344,20190612,   19,  138
  344,20190612,   20,  131
  344,20190612,   21,  127
  344,20190612,   22,  113
  344,20190612,   23,  117
  344,20190612,   24,  118
  344,20190613,    1,  124
  344,20190613,    2,  124
  344,20190613,    3,  117
  344,20190613,    4,  121
  344,20190613,    5,  125
  344,20190613,    6,  132
  344,20190613,    7,  135
  344,20190613,    8,  139
  344,20190613,    9,  145
  344,20190613,   10,  159
  344,20190613,   11,  162
  344,20190613,   12,  174
  344,20190613,   13,  161
  344,20190613,   14,  156
  344,20190613,   15,  168
  344,20190613,   16,  172
  344,20190613,   17,  150
  344,20190613,   18,  147
  344,20190613,   19,  148
  344,20190613,   20,  139
  344,20190613,   21,  135
  344,20190613,   22,  132
  344,20190613,   23,  133
  344,20190613,   24,  129
  344,20190614,    1,  127
  344,20190614,    2,  122
  344,20190614,    3,  122
  344,20190614,    4,  123
  344,20190614,    5,  132
  344,20190614,    6,  142
  344,20190614,    7,  149
  344,20190614,    8,  138
  344,20190614,    9,  154
  344,20190614,   10,  190
  344,20190614,   11,  201
  344,20190614,   12,  207
  344,20190614,   13,  216
  344,20190614,   14,  206
  344,20190614,   15,  207
  344,20190614,   16,  207
  344,20190614,   17,  197
  344,20190614,   18,  188
  344,20190614,   19,  166
  344,20190614,   20,  142
  344,20190614,   21,  149
